#refs, #rels, #greens, #blacks, #reds, greens, blacks , reds 
318, 8, 2, 1, 1, 0, 2, 0, 
319, 8, 2, 2, 0, 0, 2, 3, , 
320, 11, 3, 2, 1, 0, 3, 2, 0, 
321, 7, 1, 1, 0, 0, 2, , 
322, 3, 0, 0, 0, 0, , , 
323, 5, 0, 0, 0, 0, , , 
324, 5, 0, 0, 0, 0, , , 
325, 2, 0, 0, 0, 0, , , 
326, 2, 0, 0, 0, 0, , , 
327, 4, 0, 0, 0, 0, , , 
328, 3, 0, 0, 0, 0, , , 
329, 3, 0, 0, 0, 0, , , 
330, 3, 0, 0, 0, 0, , , 
331, 7, 1, 1, 0, 0, 1, , 
332, 3, 0, 0, 0, 0, , , 
333, 4, 0, 0, 0, 0, , , 
334, 7, 2, 2, 0, 0, 9, 1, , 
335, 4, 0, 0, 0, 0, , , 
336, 6, 2, 2, 0, 0, 1, 2, , 
337, 6, 0, 0, 0, 0, , , 
338, 6, 1, 1, 0, 0, 1, , 
339, 4, 0, 0, 0, 0, , , 
340, 3, 0, 0, 0, 0, , , 
341, 2, 0, 0, 0, 0, , , 
342, 5, 0, 0, 0, 0, , , 
343, 10, 2, 2, 0, 0, 2, 4, , 
344, 10, 2, 0, 2, 0, , 0, 0, 
345, 5, 2, 0, 1, 1, , 0, 10
346, 7, 2, 0, 2, 0, , 0, 0, 
347, 5, 3, 0, 2, 1, , 0, 0, 1
348, 5, 1, 1, 0, 0, 6, , 
349, 7, 2, 2, 0, 0, 4, 9, , 
350, 2, 0, 0, 0, 0, , , 
351, 3, 0, 0, 0, 0, , , 
352, 5, 0, 0, 0, 0, , , 
353, 7, 2, 2, 0, 0, 2, 6, , 
354, 21, 3, 0, 1, 2, , 0, 1, 6
355, 5, 1, 0, 1, 0, , 0, 
356, 22, 3, 0, 1, 2, , 0, 1, 6
357, 5, 1, 0, 1, 0, , 0, 
358, 12, 5, 3, 2, 0, 2, 2, 2, 0, 0, 
359, 14, 5, 2, 2, 1, 2, 2, 0, 0, 2
360, 9, 4, 3, 1, 0, 3, 3, 8, 0, 
361, 5, 0, 0, 0, 0, , , 
362, 8, 3, 1, 2, 0, 5, 0, 0, 
363, 6, 1, 1, 0, 0, 2, , 
364, 15, 6, 4, 1, 1, 10, 8, 10, 14, 0, 4
365, 6, 1, 0, 1, 0, , 0, 
366, 10, 4, 3, 0, 1, 3, 8, 14, , 3
367, 3, 0, 0, 0, 0, , , 
368, 4, 0, 0, 0, 0, , , 
369, 26, 5, 4, 1, 0, 3, 2, 4, 4, 0, 
370, 11, 3, 2, 1, 0, 3, 8, 0, 
371, 17, 6, 3, 2, 1, 2, 2, 2, 0, 0, 4
372, 6, 2, 2, 0, 0, 2, 1, , 
373, 3, 0, 0, 0, 0, , , 
374, 2, 0, 0, 0, 0, , , 
375, 16, 0, 0, 0, 0, , , 
376, 16, 0, 0, 0, 0, , , 
377, 16, 0, 0, 0, 0, , , 
378, 17, 0, 0, 0, 0, , , 
379, 4, 2, 2, 0, 0, 2, 3, , 
380, 5, 2, 1, 1, 0, 2, 0, 
381, 4, 2, 1, 1, 0, 2, 0, 
382, 4, 1, 0, 0, 1, , , 5
383, 4, 0, 0, 0, 0, , , 
384, 4, 1, 1, 0, 0, 6, , 
385, 14, 5, 3, 1, 1, 3, 21, 10, 0, 11
386, 5, 1, 1, 0, 0, 6, , 
387, 5, 1, 1, 0, 0, 6, , 
388, 3, 0, 0, 0, 0, , , 
389, 4, 0, 0, 0, 0, , , 
390, 4, 0, 0, 0, 0, , , 
391, 3, 0, 0, 0, 0, , , 
392, 5, 0, 0, 0, 0, , , 
393, 4, 0, 0, 0, 0, , , 
394, 1, 0, 0, 0, 0, , , 
395, 6, 0, 0, 0, 0, , , 
396, 5, 0, 0, 0, 0, , , 
397, 2, 0, 0, 0, 0, , , 
398, 4, 1, 1, 0, 0, 4, , 
399, 5, 2, 2, 0, 0, 8, 9, , 
400, 6, 2, 1, 1, 0, 4, 0, 
401, 4, 0, 0, 0, 0, , , 
402, 7, 0, 0, 0, 0, , , 
403, 19, 5, 4, 1, 0, 3, 2, 4, 4, 0, 
404, 7, 2, 2, 0, 0, 7, 2, , 
405, 21, 5, 4, 1, 0, 3, 2, 4, 4, 0, 
406, 9, 2, 2, 0, 0, 2, 5, , 
407, 6, 0, 0, 0, 0, , , 
408, 8, 2, 1, 1, 0, 1, 0, 
409, 7, 1, 1, 0, 0, 3, , 
410, 7, 1, 1, 0, 0, 14, , 
411, 8, 2, 1, 1, 0, 7, 0, 
412, 8, 1, 1, 0, 0, 7, , 
413, 11, 1, 0, 1, 0, , 0, 
414, 14, 3, 0, 3, 0, , 0, 0, 0, 
415, 12, 3, 1, 2, 0, 6, 0, 0, 
416, 5, 0, 0, 0, 0, , , 
417, 5, 0, 0, 0, 0, , , 
418, 9, 2, 1, 1, 0, 4, 0, 
419, 28, 4, 2, 2, 0, 3, 1, 0, 0, 
420, 8, 0, 0, 0, 0, , , 
421, 17, 6, 2, 3, 1, 1, 6, 0, 0, 0, 1
422, 4, 0, 0, 0, 0, , , 
423, 7, 1, 1, 0, 0, 6, , 
424, 13, 3, 1, 1, 1, 6, 0, 3
425, 7, 1, 1, 0, 0, 1, , 
426, 12, 3, 1, 2, 0, 5, 0, 0, 
427, 9, 1, 1, 0, 0, 6, , 
428, 8, 2, 1, 0, 1, 6, , 8
429, 15, 1, 1, 0, 0, 4, , 
430, 10, 1, 0, 1, 0, , 0, 
431, 10, 1, 1, 0, 0, 6, , 
432, 9, 1, 0, 1, 0, , 0, 
433, 6, 1, 0, 0, 1, , , 2
434, 8, 2, 1, 1, 0, 5, 0, 
435, 13, 1, 1, 0, 0, 3, , 
436, 15, 0, 0, 0, 0, , , 
437, 12, 1, 0, 1, 0, , 0, 
438, 5, 2, 2, 0, 0, 2, 1, , 
439, 7, 1, 0, 1, 0, , 0, 
440, 8, 1, 1, 0, 0, 1, , 
441, 12, 0, 0, 0, 0, , , 
442, 5, 2, 1, 1, 0, 2, 0, 
443, 8, 2, 1, 1, 0, 2, 0, 
444, 13, 5, 2, 2, 1, 3, 7, 0, 0, 2
445, 6, 2, 1, 1, 0, 3, 0, 
446, 9, 2, 2, 0, 0, 3, 6, , 
447, 12, 2, 0, 0, 2, , , 3, 3
448, 9, 2, 1, 1, 0, 1, 0, 
449, 8, 1, 0, 1, 0, , 0, 
450, 8, 2, 2, 0, 0, 2, 1, , 
451, 7, 1, 1, 0, 0, 3, , 
452, 12, 4, 3, 1, 0, 1, 4, 1, 0, 
453, 18, 2, 2, 0, 0, 2, 6, , 
454, 8, 3, 2, 0, 1, 6, 1, , 1
455, 9, 1, 0, 1, 0, , 0, 
456, 8, 2, 1, 0, 1, 1, , 6
457, 15, 0, 0, 0, 0, , , 
458, 13, 0, 0, 0, 0, , , 
459, 14, 1, 1, 0, 0, 1, , 
460, 8, 0, 0, 0, 0, , , 
461, 13, 1, 1, 0, 0, 5, , 
462, 12, 2, 0, 1, 1, , 0, 3
463, 10, 1, 0, 1, 0, , 0, 
464, 8, 2, 2, 0, 0, 5, 4, , 
465, 10, 2, 1, 1, 0, 6, 0, 
466, 12, 1, 1, 0, 0, 3, , 
467, 19, 3, 1, 1, 1, 11, 0, 2
468, 20, 3, 1, 1, 1, 2, 0, 2
469, 13, 1, 1, 0, 0, 1, , 
470, 39, 7, 2, 5, 0, 2, 3, 0, 0, 0, 0, 0, 
471, 42, 9, 3, 5, 1, 2, 3, 6, 0, 0, 0, 0, 0, 2
472, 39, 9, 3, 5, 1, 2, 3, 8, 0, 0, 0, 0, 0, 8
473, 39, 8, 2, 6, 0, 2, 3, 0, 0, 0, 0, 0, 0, 
474, 12, 0, 0, 0, 0, , , 
475, 6, 2, 1, 1, 0, 7, 0, 
476, 6, 3, 1, 1, 1, 6, 0, 2
477, 15, 1, 0, 0, 1, , , 2
478, 10, 1, 0, 1, 0, , 0, 
479, 11, 2, 2, 0, 0, 3, 7, , 
480, 9, 3, 2, 0, 1, 6, 3, , 2
481, 29, 6, 4, 2, 0, 2, 2, 2, 2, 0, 0, 
482, 11, 4, 3, 0, 1, 1, 6, 8, , 8
483, 15, 4, 2, 2, 0, 5, 1, 0, 0, 
484, 7, 0, 0, 0, 0, , , 
485, 18, 4, 2, 1, 1, 5, 1, 0, 3
486, 1, 0, 0, 0, 0, , , 
487, 8, 0, 0, 0, 0, , , 
488, 16, 3, 0, 3, 0, , 0, 0, 0, 
489, 4, 0, 0, 0, 0, , , 
490, 0, 0, 0, 0, 0, , , 
491, 0, 0, 0, 0, 0, , , 
492, 21, 6, 1, 0, 5, 1, , 5, 4, 2, 8, 3
493, 1, 0, 0, 0, 0, , , 
494, 7, 1, 0, 1, 0, , 0, 
495, 3, 0, 0, 0, 0, , , 
496, 10, 3, 0, 1, 2, , 0, 1, 1
497, 8, 1, 1, 0, 0, 1, , 
498, 64, 25, 20, 4, 1, 1, 6, 6, 1, 1, 1, 2, 2, 1, 1, 6, 6, 1, 1, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 2
499, 16, 5, 1, 4, 0, 10, 0, 0, 0, 0, 
500, 24, 10, 7, 2, 1, 2, 1, 4, 2, 2, 2, 2, 0, 0, 2
501, 1, 0, 0, 0, 0, , , 
502, 24, 10, 7, 2, 1, 7, 7, 1, 3, 7, 7, 7, 0, 0, 3
503, 14, 4, 4, 0, 0, 1, 1, 1, 1, , 
504, 2, 0, 0, 0, 0, , , 
505, 2, 0, 0, 0, 0, , , 
506, 2, 0, 0, 0, 0, , , 
507, 31, 1, 1, 0, 0, 7, , 
508, 13, 2, 0, 1, 1, , 0, 1
509, 5, 1, 0, 1, 0, , 0, 
510, 1, 0, 0, 0, 0, , , 
511, 8, 0, 0, 0, 0, , , 
512, 0, 0, 0, 0, 0, , , 
513, 1, 0, 0, 0, 0, , , 
514, 3, 0, 0, 0, 0, , , 
515, 5, 0, 0, 0, 0, , , 
516, 2, 1, 0, 0, 1, , , 1
517, 5, 1, 1, 0, 0, 2, , 
518, 10, 2, 0, 2, 0, , 0, 0, 
519, 9, 2, 2, 0, 0, 7, 6, , 
520, 9, 1, 1, 0, 0, 4, , 
521, 10, 1, 1, 0, 0, 6, , 
522, 8, 1, 0, 1, 0, , 0, 
523, 9, 2, 1, 0, 1, 14, , 1
524, 9, 1, 1, 0, 0, 10, , 
525, 9, 1, 1, 0, 0, 6, , 
526, 8, 1, 0, 1, 0, , 0, 
527, 20, 8, 5, 3, 0, 2, 9, 1, 2, 1, 0, 0, 0, 
528, 11, 1, 1, 0, 0, 4, , 
529, 12, 3, 2, 1, 0, 4, 2, 0, 
530, 10, 2, 1, 1, 0, 4, 0, 
531, 10, 2, 1, 1, 0, 2, 0, 
532, 12, 4, 3, 0, 1, 4, 2, 3, , 1
533, 19, 5, 4, 0, 1, 4, 4, 3, 2, , 3
534, 17, 5, 5, 0, 0, 3, 4, 4, 3, 4, , 
535, 16, 5, 4, 1, 0, 3, 4, 4, 3, 0, 
536, 17, 5, 5, 0, 0, 3, 4, 4, 3, 14, , 
537, 16, 5, 4, 0, 1, 3, 4, 4, 3, , 1
538, 16, 5, 4, 1, 0, 3, 4, 4, 3, 0, 
539, 15, 5, 5, 0, 0, 3, 4, 4, 3, 1, , 
540, 10, 1, 0, 1, 0, , 0, 
541, 15, 5, 4, 1, 0, 3, 4, 4, 3, 0, 
542, 7, 1, 1, 0, 0, 1, , 
543, 5, 1, 1, 0, 0, 3, , 
544, 10, 2, 0, 2, 0, , 0, 0, 
545, 9, 1, 0, 1, 0, , 0, 
546, 12, 1, 1, 0, 0, 3, , 
547, 10, 1, 1, 0, 0, 1, , 
548, 12, 1, 1, 0, 0, 1, , 
549, 9, 2, 1, 1, 0, 4, 0, 
550, 19, 5, 1, 3, 1, 3, 0, 0, 0, 4
551, 9, 3, 2, 1, 0, 4, 3, 0, 
552, 27, 2, 2, 0, 0, 1, 2, , 
553, 16, 3, 0, 3, 0, , 0, 0, 0, 
554, 11, 3, 3, 0, 0, 1, 5, 10, , 
555, 7, 2, 1, 1, 0, 3, 0, 
556, 6, 1, 1, 0, 0, 3, , 
557, 7, 2, 2, 0, 0, 2, 10, , 
558, 15, 1, 1, 0, 0, 1, , 
559, 8, 2, 1, 1, 0, 14, 0, 
560, 10, 2, 1, 0, 1, 3, , 12
561, 14, 3, 2, 1, 0, 5, 1, 0, 
562, 6, 1, 0, 1, 0, , 0, 
563, 30, 3, 2, 1, 0, 11, 2, 0, 
564, 10, 2, 1, 1, 0, 14, 0, 
565, 23, 3, 1, 2, 0, 1, 0, 0, 
566, 7, 2, 2, 0, 0, 1, 2, , 
567, 17, 3, 2, 1, 0, 2, 5, 0, 
568, 17, 3, 1, 2, 0, 2, 0, 0, 
569, 7, 1, 1, 0, 0, 10, , 
570, 7, 0, 0, 0, 0, , , 
571, 9, 1, 1, 0, 0, 3, , 
572, 7, 0, 0, 0, 0, , , 
573, 17, 3, 1, 1, 1, 4, 0, 7
574, 12, 2, 1, 1, 0, 1, 0, 
575, 10, 2, 2, 0, 0, 1, 6, , 
576, 7, 1, 0, 1, 0, , 0, 
577, 10, 2, 2, 0, 0, 1, 6, , 
578, 13, 3, 2, 1, 0, 5, 10, 0, 
579, 8, 2, 1, 1, 0, 6, 0, 
580, 12, 1, 0, 1, 0, , 0, 
581, 10, 1, 0, 1, 0, , 0, 
